followers,genres,artist,popularity
2377393.0,"['disco', 'new wave pop', 'soft rock']",Tina Turner,75
1597913.0,"['trap latino', 'trap triste', 'urbano espanol']",Kidd Keo,75
4958139.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",Ciara,75
2702026.0,"['neo mellow', 'pop rock', 'viral pop']",Boyce Avenue,75
7551725.0,"['dance pop', 'pop', 'post-teen pop']",Liam Payne,75
160928.0,['sertanejo pop'],Guilherme & Benuto,75
3419685.0,"['colombian pop', 'latin', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano', 'trap latino']",Greeicy,75
1664425.0,"['latin pop', 'mexican pop', 'tejano']",Selena,75
882958.0,"['canadian hip hop', 'dark trap', 'emo rap', 'ottawa rap', 'underground hip hop']",Night Lovell,75
178594.0,['hollywood'],Bradley Cooper,76
4546434.0,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",Carly Rae Jepsen,76
2125443.0,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",Joey Bada$$,76
1796495.0,"['conscious hip hop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Ms. Lauryn Hill,76
1168759.0,"['corrido', 'norteno', 'ranchera', 'regional mexican']",Los Tucanes De Tijuana,76
3675799.0,"['turkish hip hop', 'turkish trap']",Ezhel,76
3354101.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",The Game,76
2414939.0,"['irish rock', 'pop rock']",The Cranberries,76
222072.0,['reggaeton colombiano'],Beéle,76
2022590.0,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'soul']",Van Morrison,76
4535142.0,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']",Korn,76
2456936.0,"['k-pop', 'k-pop girl group']",(G)I-DLE,76
1168144.0,"['ccm', 'christian music', 'world worship', 'worship']",Elevation Worship,76
3876514.0,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Van Halen,76
2894655.0,"['francoton', 'french hip hop', 'french pop', 'rap conscient']",GIMS,76
5459434.0,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",Iggy Azalea,76
3084545.0,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",The Beach Boys,76
2846562.0,"['pagode', 'pagode novo', 'sertanejo pop']",Dilsinho,76
1790198.0,"['anime', 'anime rock', 'j-pixie', 'j-pop']",LiSA,76
1566946.0,"['hip hop', 'pop rap', 'portland hip hop', 'rap', 'underground hip hop']",Aminé,76
1855187.0,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",TOTO,76
7257141.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",Nick Jonas,76
1282456.0,"['metal', 'power metal', 'swedish metal', 'swedish power metal']",Sabaton,76
500366.0,"['alt z', 'electropop', 'indie pop', 'pop', 'post-teen pop']",Ashe,76
2157188.0,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",Flume,76
241838.0,"['deep house', 'house', 'tropical house']",Purple Disco Machine,76
3516735.0,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",Ozzy Osbourne,76
4349020.0,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",Carlos Vives,76
2402934.0,"['banda', 'corrido', 'ranchera', 'regional mexican']",Banda El Recodo,76
1629354.0,"['funk carioca', 'pop nacional']",Luísa Sonza,76
597741.0,"['funk carioca', 'pop rap brasileiro']",L7NNON,76
7657868.0,"['k-pop', 'k-pop boy group']",EXO,76
5281025.0,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",Black Sabbath,76
3025719.0,['alternative metal'],Evanescence,76
679349.0,"['bedroom soul', 'pop']",Surfaces,76
1864654.0,"['metalcore', 'pop punk', 'screamo']",A Day To Remember,76
2677972.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Chief Keef,76
597529.0,"['pop rap', 'rhode island rap']",Arizona Zervas,76
1420115.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Diego & Victor Hugo,76
3892609.0,"['k-pop', 'k-pop boy group']",NCT 127,76
2691346.0,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",Electric Light Orchestra,76
1065339.0,"['ambient worship', 'chamber pop', 'dreamo', 'indie cafe pop', 'pop']",Sleeping At Last,76
1623067.0,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",Missy Elliott,76
4366207.0,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",Scorpions,76
1451455.0,"['german hip hop', 'german pop', 'pop rap']",Cro,76
4766540.0,"['brazilian rock', 'hard rock brasileiro', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Charlie Brown Jr.,76
2508060.0,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",Norah Jones,76
810961.0,"['alt z', 'modern alternative rock', 'modern rock', 'rock']",grandson,76
1260058.0,"['latin', 'reggaeton', 'trap latino', 'tropical']",Plan B,76
5142697.0,"['k-pop', 'k-pop girl group']",Red Velvet,76
5581646.0,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional', 'portuguese pop']",ANAVITÓRIA,76
945511.0,"['german hip hop', 'german pop']",Bausa,76
3421047.0,"['folk-pop', 'modern rock', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock']",George Ezra,76
2225723.0,"['indie cafe pop', 'irish pop', 'modern rock', 'pop', 'pop rock', 'shiver pop']",Kodaline,76
4869339.0,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Jimi Hendrix,76
262969.0,"['detroit trap', 'rap', 'southern hip hop', 'trap']",42 Dugg,76
2271615.0,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'modern rock', 'pop', 'pop rap', 'post-teen pop', 'talent show']",Bea Miller,76
1416339.0,"['classic country pop', 'country', 'country dawn']",Dolly Parton,76
8500234.0,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",Jessie J,76
3061467.0,['soft rock'],George Michael,76
2593055.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Zac Brown Band,76
1964190.0,"['hip hop', 'kansas city hip hop', 'pop rap', 'rap']",Tech N9ne,76
1225839.0,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",Daya,76
4376485.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",The Vamps,76
2465349.0,"['contemporary country', 'country', 'country road', 'country rock']",George Strait,76
1515343.0,"['contemporary country', 'country', 'country road']",Alan Jackson,76
1072864.0,"['german hip hop', 'swedish hip hop']",Nimo,76
3341159.0,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",Lynyrd Skynyrd,76
1746216.0,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",Busta Rhymes,76
3848727.0,"['french hip hop', 'pop urbaine']",PNL,76
3823575.0,"['classical', 'classical era', 'early romantic era', 'german romanticism']",Ludwig van Beethoven,76
1352364.0,['neo soul'],Rag'n'Bone Man,76
2541086.0,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",Aretha Franklin,76
5744191.0,"['album rock', 'classic rock', 'glam rock', 'hard rock', 'metal', 'rock']",KISS,76
450377.0,"['dark trap', 'emo rap', 'glitchcore', 'melodic rap', 'underground hip hop', 'vapor trap']",Lil Tracy,76
802641.0,"['modern alternative rock', 'modern rock']",The Score,76
2948083.0,"['reggaeton', 'reggaeton flow', 'trap latino']",Jon Z,76
1700952.0,"['french hip hop', 'pop urbaine', 'rap conscient']",Nekfeu,76
3198207.0,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",Dadju,76
124549.0,['german pop'],Zoe Wees,76
176885.0,"['reggaeton', 'reggaeton flow', 'trap latino']",KEVVO,76
477513.0,"['bubblegrunge', 'chicago indie', 'indie pop']",Beach Bunny,76
3931967.0,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'wrestling']",Limp Bizkit,76
3240686.0,"['indie cafe pop', 'pop', 'viral pop']",Calum Scott,76
5087427.0,"['k-pop', 'k-pop boy group']",SEVENTEEN,76
4776151.0,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Gerardo Ortiz,76
905922.0,"['contemporary country', 'country rap', 'redneck']",Upchurch,76
503906.0,"['r&b en espanol', 'rap latina']",Nathy Peluso,76
939177.0,['europop'],Boney M.,76
1513439.0,"['dance pop', 'pop rap', 'reggae fusion']",Shaggy,76
1111942.0,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",Gzuz,76
1302596.0,['german hip hop'],RAF Camora,76
1084290.0,"['meme rap', 'minnesota hip hop', 'pop rap']",Yung Gravy,76
3354252.0,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",Simon & Garfunkel,76
1024460.0,"['colombian hip hop', 'mexican hip hop']",Nanpa Básico,76
3334132.0,"['k-pop', 'k-pop boy group']",TOMORROW X TOGETHER,76
581693.0,"['alt z', 'indie pop', 'la indie', 'pop']",Ricky Montgomery,76
387105.0,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Marca MP,76
5205880.0,"['funk', 'funk rock', 'minneapolis sound', 'motown', 'synth funk']",Prince,76
828399.0,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",Astrid S,76
3443667.0,"['alternative rock', 'blues rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",The Black Keys,76
6256713.0,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",Iron Maiden,76
856031.0,"['pagode', 'pagode novo']",Grupo Menos É Mais,76
769839.0,"['kentucky indie', 'kentucky roots', 'outlaw country']",Tyler Childers,77
2074739.0,"['funk carioca', 'funk consciente', 'funk ostentacao', 'funk paulista']",MC Hariel,77
1562810.0,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'trap', 'underground hip hop']",Denzel Curry,77
2911434.0,"['ccm', 'christian music', 'russian ccm', 'world worship', 'worship']",Hillsong Worship,77
4054560.0,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Fetty Wap,77
3069991.0,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino']",Mau y Ricky,77
2615894.0,"['mexican hip hop', 'trap mexicano']",Aleman,77
1136614.0,"['dance pop', 'pop', 'pop rap']",Mike Posner,77
2311740.0,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",Nas,77
2285429.0,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'rock']",Weezer,77
361003.0,['pop venezolano'],Evaluna Montaner,77
101311.0,"['australian pop', 'pop', 'post-teen pop', 'uk pop']",Sam Fischer,77
5539543.0,"['baroque pop', 'pop', 'uk alternative pop']",Florence + The Machine,77
775472.0,"['australian dance', 'big room', 'edm', 'melbourne bounce', 'melbourne bounce international', 'pop dance']",Timmy Trumpet,77
899183.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance']",Jax Jones,77
3672637.0,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",Skillet,77
11578195.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",A.R. Rahman,77
3001982.0,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",Dimitri Vegas & Like Mike,77
7233758.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Shreya Ghoshal,77
5474588.0,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']",Soda Stereo,77
677211.0,"['edm', 'electronic trap']",Hippie Sabotage,77
197493.0,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",Leslie Odom Jr.,77
4456033.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Noriel,77
980444.0,['indonesian pop'],Pamungkas,77
1413248.0,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop']",Olivia O'Brien,77
622435.0,['sad rap'],Kina,77
887733.0,"['desi pop', 'filmi', 'modern bollywood']",Jubin Nautiyal,77
822850.0,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop']",Sasha Sloan,77
3472299.0,"['la pop', 'pop', 'post-teen pop']",LANY,77
1168213.0,"['alt z', 'electropop', 'indie pop', 'la indie', 'pop', 'post-teen pop']",FINNEAS,77
991795.0,['forro de favela'],Zé Vaqueiro,77
186489.0,['german hip hop'],Jamule,77
930554.0,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",Andy Grammer,77
177124.0,"['italian hip hop', 'italian pop', 'r&b italiano', 'trap italiana']",Madame,77
1302948.0,"['indie poptimism', 'modern rock', 'pop']",Two Feet,77
2487034.0,"['corrido', 'norteno', 'regional mexican']",Los Tigres Del Norte,77
4523390.0,"['mariachi', 'ranchera']",Vicente Fernández,77
1119113.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",Naps,77
2901972.0,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino', 'tropical']",Danny Ocean,77
1451969.0,"['german hip hop', 'german pop']",Sido,77
1277325.0,['uk hip hop'],Dave,77
826617.0,"['rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Key Glock,77
5758012.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'trap', 'urban contemporary']",Trey Songz,77
3779300.0,"['grupera', 'latin', 'latin pop', 'ranchera', 'regional mexican']",Marco Antonio Solís,77
846804.0,"['grime', 'uk hip hop', 'ukg revival']",AJ Tracey,77
431337.0,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'trap triste']",Eladio Carrion,77
1858316.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Miky Woodz,77
2551573.0,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rich The Kid,77
1107599.0,"['funk', 'motown', 'quiet storm', 'soul']",Bill Withers,77
708338.0,"['bedroom pop', 'bubblegrunge', 'indie pop']",beabadoobee,77
6028041.0,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",Mumford & Sons,77
3812693.0,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",Depeche Mode,77
1851751.0,"['edmonton indie', 'lo-fi indie']",Mac DeMarco,77
659290.0,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",MAX,77
274853.0,"['eurodance', 'italo dance', 'slap house']",Gabry Ponte,77
668226.0,"['corridos tumbados', 'nuevo regional mexicano', 'sierreno']",Eslabon Armado,77
1425645.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'scam rap', 'trap queen']",City Girls,77
141423.0,"['forro', 'piseiro', 'sertanejo pop']",DJ Ivis,77
1764419.0,"['christlicher rap', 'german hip hop']",Kontra K,77
1192598.0,"['modern blues', 'soul']",Leon Bridges,77
3323655.0,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay,77
3783003.0,"['alternative metal', 'modern rock', 'nu metal', 'rap metal', 'rap rock']",Papa Roach,77
3609847.0,"['bolero', 'cancion melodica', 'latin pop', 'ranchera']",José José,77
2242182.0,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",Cigarettes After Sex,77
1111264.0,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",Diddy,77
1123123.0,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",Lil Jon,77
251943.0,['sertanejo pop'],Vitor Fernandes,77
5803982.0,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']",The Doors,77
4698486.0,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop']",Jesse & Joy,77
1324275.0,"['latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Amenazzy,77
3066086.0,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Wale,77
599947.0,"['alternative r&b', 'melodic rap', 'pop rap']",Trevor Daniel,77
3556120.0,"['contemporary country', 'country', 'country road']",Tim McGraw,77
1862065.0,"['dark trap', 'florida rap']",Ghostemane,77
2754074.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Jowell & Randy,77
2936929.0,"['alternative rock', 'athens indie', 'classic rock', 'permanent wave', 'pop rock', 'rock']",R.E.M.,77
2999689.0,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'tropical']",Cali Y El Dandee,77
1071545.0,"['dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",Martin Jensen,77
4982427.0,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",Bob Dylan,77
2790526.0,"['italian hip hop', 'trap italiana']",Capo Plaza,77
677704.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",Gryffin,77
3383854.0,"['contemporary country', 'country', 'country road']",Kenny Chesney,77
18120286.0,"['desi pop', 'filmi', 'modern bollywood']",Neha Kakkar,77
2113634.0,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",Lost Frequencies,77
220407.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Dímelo Flow,77
3509186.0,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Journey,77
2253287.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Zion,77
3697236.0,"['cali rap', 'trap']",Blueface,77
241497.0,"['alt z', 'canadian contemporary r&b', 'indie cafe pop', 'pop', 'post-teen pop']",JP Saxe,77
2844202.0,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']","Earth, Wind & Fire",77
1794333.0,"['danish pop', 'pop', 'scandipop']",Lukas Graham,77
108068.0,"['reggaeton', 'reggaeton flow', 'trap latino']",Mora,77
4384049.0,"['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",Ice Cube,77
2844777.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",Damso,77
4039449.0,"['desi hip hop', 'filmi', 'tamil hip hop']",Anirudh Ravichander,77
1347466.0,"['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']",Djadja & Dinaz,77
1578707.0,"['gangster rap', 'hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Young Dolph,77
4177030.0,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",Eric Clapton,77
2783501.0,"['adult standards', 'classic rock', 'mellow gold', 'soft rock']",Rod Stewart,77
6356760.0,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rae Sremmurd,77
2766259.0,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",Passenger,77
8900264.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Maiara & Maraisa,77
1264137.0,"['dance pop', 'edm', 'house', 'liquid funk', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",Rudimental,77
5719261.0,"['contemporary country', 'country', 'country road', 'oklahoma country']",Blake Shelton,77
1636745.0,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Joyner Lucas,77
2372223.0,"['classical', 'early romantic era', 'polish classical']",Frédéric Chopin,77
3235387.0,"['colombian pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'rock en espanol', 'tropical']",Juanes,78
4156674.0,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",Keith Urban,78
3764116.0,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",Lizzo,78
3068664.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Galantis,78
6686673.0,"['dance pop', 'pop', 'post-teen pop']",Hailee Steinfeld,78
2293725.0,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",Charli XCX,78
280083.0,"['dance pop', 'house', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop']",Becky Hill,78
599321.0,"['dark trap', 'florida rap', 'underground hip hop', 'vapor trap']",$NOT,78
3619604.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",ScHoolboy Q,78
1934486.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Alex Rose,78
3967998.0,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",Marvin Gaye,78
928656.0,"['electropop', 'modern rock', 'pop']",Chase Atlantic,78
2724198.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",Why Don't We,78
3650908.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",Train,78
219166.0,"['british orchestra', 'classical', 'classical performance', 'orchestra']",London Symphony Orchestra,78
1574499.0,"['alt z', 'australian pop', 'indie cafe pop', 'pop', 'post-teen pop']",Dean Lewis,78
1554532.0,['german hip hop'],Apache 207,78
1731912.0,['mexican hip hop'],Santa Fe Klan,78
2951894.0,"['contemporary country', 'country', 'country road']",Eric Church,78
411500.0,"['brooklyn drill', 'new york drill', 'trap']",Fivio Foreign,78
668434.0,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",WizKid,78
1500909.0,"['hip hop', 'pop', 'pop rap', 'rap']",Jaden,78
4606057.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",Gwen Stefani,78
1227441.0,"['dance pop', 'pop rap']",Gym Class Heroes,78
3109709.0,"['new wave', 'permanent wave', 'rock']",The Cure,78
647268.0,"['compositional ambient', 'post-minimalism', 'soundtrack']",Max Richter,78
425195.0,"['hollywood', 'show tunes']",Lin-Manuel Miranda,78
1817134.0,"['indie pop', 'modern rock', 'pop', 'rock']",Wallows,78
2938218.0,"['melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",PnB Rock,78
2508611.0,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Juicy J,78
4749361.0,"['canadian pop', 'dance pop']",Céline Dion,78
5843491.0,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop', 'tropical']",Ricky Martin,78
2562381.0,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",Macklemore & Ryan Lewis,78
1846932.0,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",B.o.B,78
783353.0,"['canadian hip hop', 'dark trap', 'meme rap', 'pop rap', 'vapor trap']",bbno$,78
909495.0,['forro'],Raí Saia Rodada,78
2232326.0,"['grime', 'uk hip hop']",Stormzy,78
2796430.0,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']",Matuê,78
566547.0,"['desi pop', 'filmi', 'modern bollywood']",Tanishk Bagchi,78
1257758.0,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house']",Sigala,78
4426078.0,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']",Three Days Grace,78
141654.0,"['hoerspiel', 'kleine hoerspiel']",TKKG,78
2535163.0,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'uk alternative pop']",MARINA,78
3872123.0,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",LUDMILLA,78
3780329.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino', 'tropical']",Kevin Roldan,78
3372700.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",will.i.am,78
3459350.0,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",Sabrina Carpenter,78
4498944.0,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",Michael Bublé,78
1264050.0,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Mabel,78
2416570.0,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",X Ambassadors,78
4068717.0,"['banda', 'corrido', 'ranchera', 'regional mexican']",La Arrolladora Banda El Limón De Rene Camacho,78
1331797.0,"['forro de favela', 'funk carioca', 'sertanejo pop']",Xand Avião,78
870472.0,['pop rock'],Adam Levine,78
1837663.0,"['alt z', 'bedroom pop', 'indie pop']",Cavetown,78
964823.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",DJ Luian,78
1838014.0,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'pop rap', 'post-teen pop', 'tropical house']",Cheat Codes,78
1484691.0,['brazilian edm'],Vintage Culture,78
2509112.0,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",Nelly Furtado,78
6548759.0,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",The Script,78
4606565.0,"['alternative metal', 'nu metal']",Avenged Sevenfold,78
7566980.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'urban contemporary']",Kelly Clarkson,78
624933.0,"['electropop', 'indie pop rap', 'pop', 'pop rap']",Quinn XCII,78
3163993.0,"['indie pop', 'indietronica', 'modern rock', 'pop', 'rock']",Foster The People,78
1629678.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",Outkast,78
294593.0,['rap rock'],Travis Barker,78
4297398.0,"['italian hip hop', 'italian pop', 'trap italiana']",Sfera Ebbasta,78
1730105.0,['uk hip hop'],KSI,78
144250.0,['reggaeton flow'],Mambo Kingz,78
130024.0,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']",Regard,78
2569497.0,"['modern rock', 'pop punk', 'post-teen pop']",All Time Low,78
998360.0,['german hip hop'],Samra,78
5240092.0,"['cancion melodica', 'latin', 'latin pop', 'mariachi', 'ranchera', 'regional mexican']",Juan Gabriel,78
5031348.0,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",Nickelback,79
2068570.0,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",Bryan Adams,79
264301.0,"['german dance', 'german techno', 'german trance', 'trance']",ATB,79
