artists,valence,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,popularity
Johnny Van Zant Band,0.835,0.0352,0.601,245600.0,0.596,0.000486,0.0476,-12.244000000000002,0.0305,102.76,30.0
Richie Havens,0.6140666666666666,0.5533333333333333,0.5686,248325.26666666666,0.3702,0.008143789999999993,0.31701333333333337,-15.209533333333333,0.056,118.37353333333334,30.0
Patra,0.7879999999999999,0.155,0.768,239533.0,0.48,0.0,0.161,-13.978,0.882,186.682,30.0
Cardinal Rex Jim Lawson,0.59,0.079,0.74,180387.0,0.4370000000000001,2.83e-06,0.0961,-10.016,0.228,105.737,30.0
Super Brujo,0.946,0.468,0.6509999999999999,168653.0,0.735,1.95e-06,0.136,-6.987,0.0505,176.90599999999995,30.0
2 Hyped Brothers & A Dog,0.63,0.0782,0.906,338533.0,0.382,3.21e-05,0.113,-13.632,0.282,126.073,30.0
Infa Riot,0.645,0.0164,0.321,138573.0,0.966,0.000608,0.0749,-7.325,0.0577,151.626,30.0
Jackie Moore,0.857,0.433,0.75,204960.0,0.506,3.33e-06,0.121,-9.97,0.0654,128.042,30.0
Redd Kross,0.5539999999999999,0.0053,0.305,124307.0,0.873,0.000533,0.32,-7.816,0.0495,102.945,30.0
Total Devastation,0.804,0.144,0.8759999999999999,312076.0,0.444,0.000112,0.44,-11.819,0.252,103.684,30.0
Johnny Adams,0.7050000000000001,0.52,0.48850000000000005,216370.0,0.573,0.00024180000000000002,0.359,-11.2095,0.04635,97.3455,30.0
Fred Bongusto,0.507,0.6406666666666666,0.46900000000000003,213704.66666666666,0.45966666666666667,1.1866666666666666e-06,0.24766666666666667,-6.288666666666667,0.026966666666666667,87.32499999999999,30.0
Freddy Quinn,0.384,0.83825,0.44825000000000004,193080.0,0.26275,7.3025e-05,0.13342500000000002,-11.702,0.037075000000000004,97.03775,30.0
"Johnny ""Big Moose"" Walker",0.435,0.541,0.472,256467.0,0.386,9.89e-05,0.192,-13.595999999999998,0.0491,184.853,30.0
Scratch Acid,0.5935,0.00028162,0.428,137833.5,0.7829999999999999,0.6385,0.376,-10.706500000000002,0.04035,134.6825,30.0
Willie Banks,0.486,0.487,0.5489999999999999,361227.0,0.286,0.0,0.213,-16.305,0.0369,113.751,30.0
Little John,0.526,0.206,0.802,182800.0,0.448,0.0,0.0372,-8.225,0.192,81.992,30.0
Ray Lynch,0.1775,0.783,0.31355714285714287,300110.4285714286,0.14248285714285713,0.5384428571428571,0.11045714285714285,-20.352285714285717,0.04241428571428572,106.92242857142857,30.0
LaBelle,0.7105,0.35614999999999997,0.55075,299876.75,0.5045,1.7579999999999998e-05,0.116125,-12.61225,0.04625,125.781,30.0
Sir Joe Quarterman & Free Soul,0.926,0.0869,0.67,379429.0,0.8440000000000001,0.0556,0.142,-10.671,0.0455,116.778,30.0
The Gentrys,0.642,0.518,0.353,131840.0,0.6609999999999999,2.88e-06,0.232,-10.699000000000002,0.0593,152.77100000000004,30.0
Dixie Dregs,0.838,0.26,0.6920000000000001,198040.0,0.618,0.11,0.0691,-7.8610000000000015,0.0698,132.361,30.0
Kurt Bestor,0.134,0.923,0.266,219173.0,0.188,4.1e-06,0.12,-11.718,0.0347,87.14399999999998,30.0
The Woolies,0.901,0.0829,0.531,123493.0,0.408,3.4e-06,0.37,-17.054000000000002,0.0307,93.191,30.0
Tony Rice,0.6945,0.67725,0.5195,209016.25,0.26820000000000005,0.001215,0.16457499999999997,-18.464,0.03515,121.27325,30.0
White Plains,0.871,0.361,0.644,167307.0,0.6509999999999999,0.0,0.192,-10.871,0.0294,125.844,30.0
Ruby,0.652,0.185,0.765,320667.0,0.845,8.840000000000001e-05,0.312,-6.8020000000000005,0.04,98.98,30.0
Siedah Garrett,0.565,0.256,0.713,274733.0,0.422,0.0,0.0663,-13.055,0.0335,134.299,30.0
Gerardo y su 4a. Dimensión,0.659,0.241,0.696,183653.0,0.596,0.0,0.322,-8.104,0.0966,94.087,30.0
Big Walter Horton,0.889,0.0146,0.642,228533.0,0.599,0.00238,0.1639999999999999,-14.734000000000002,0.277,155.9,30.0
Big Pig,0.529,0.183,0.789,216227.0,0.655,0.000104,0.333,-12.637,0.0332,120.076,30.0
Mabel King,0.541,0.531,0.7490000000000001,183800.0,0.985,0.0492,0.301,-4.646,0.088,120.083,30.0
Nyasia,0.882,0.0498,0.721,294800.0,0.923,0.000224,0.286,-8.19,0.0881,122.865,30.0
Giggles,0.87,0.0259,0.7440000000000001,223467.0,0.8190000000000001,0.00229,0.178,-10.303,0.0546,120.355,30.0
Creme Soda,0.815,0.649,0.423,171128.0,0.5660000000000001,0.000668,0.268,-8.513,0.0373,129.249,30.0
Vanilla Fudge,0.3149444444444444,0.11787111111111111,0.2543333333333333,321691.77777777775,0.5227777777777778,0.11744588888888889,0.2642888888888889,-12.006555555555556,0.04543333333333333,119.7761111111111,30.0
Cloud One,0.791,0.008669,0.6227499999999999,413656.75,0.6849999999999999,0.2732502725,0.1668,-11.149750000000001,0.0635,128.136,30.0
Gato Barbieri,0.51975,0.48075,0.35875,283750.0,0.48675,0.47475,0.098,-12.279499999999999,0.0351,111.49674999999999,30.0
II D'Extreme,0.5670000000000001,0.208,0.675,282881.0,0.472,0.0,0.0727,-8.656,0.0305,130.033,30.0
Shahram Shabpareh,0.8290000000000001,0.269,0.861,357590.0,0.4970000000000001,1.04e-06,0.0502,-11.569,0.168,121.917,30.0
Stein Ingebrigtsen,0.79,0.691,0.369,213187.0,0.505,0.00026,0.0954,-10.199,0.0771,204.212,30.0
Planet P Project,0.6509999999999999,0.0108,0.589,246360.0,0.568,0.00158,0.104,-15.479,0.0382,98.088,30.0
Jobriath,0.652,0.0471,0.315,218040.0,0.619,0.36,0.274,-6.348,0.0326,187.417,30.0
Barbara Carroll,0.173,0.986,0.417,242833.0,0.0367,0.7340000000000001,0.0819999999999999,-24.365,0.053,90.522,30.0
Bappi Lahiri,0.774,0.00982,0.758,382407.0,0.578,0.0,0.0881,-11.34,0.0522,133.813,30.0
Stelvio Cipriani,0.6900000000000001,0.6065,0.4125,180086.5,0.30200000000000005,0.9225,0.1385,-20.085499999999996,0.044649999999999995,127.09,30.0
Good Rockin' Charles,0.644,0.752,0.5660000000000001,286271.0,0.251,0.818,0.0764,-17.183,0.0298,96.721,30.0
Martha Reeves & The Vandellas,0.80325,0.39780625000000003,0.5831875,159641.1875,0.6755,0.009910552812499997,0.2077875,-7.96459375,0.046484375,133.1364375,30.0
The Rationals,0.449,0.307,0.385,255025.0,0.42,6.43e-06,0.192,-12.961,0.0347,82.29799999999999,30.0
Hashim,0.395,8.503333333333332e-05,0.7000000000000001,327444.3333333333,0.879,0.8316666666666667,0.36400000000000005,-7.490666666666666,0.048999999999999995,122.74666666666667,30.0
"Kenny Vaughan & ""The Art Of Love""",0.836,0.479,0.594,124533.0,0.389,0.0,0.413,-16.279,0.166,90.78,30.0
Tanya Blount,0.561,0.0568,0.679,310493.0,0.494,1.31e-05,0.0441,-8.894,0.0405,150.126,30.0
Lyle Mays,0.058399999999999994,0.9675,0.248,338800.0,0.11485000000000001,0.9055,0.10980000000000001,-20.5725,0.0419,66.4605,30.0
Doris,0.40700000000000003,0.1588,0.454,244051.5,0.48950000000000005,0.0475665,0.23755,-10.43,0.03005,90.6515,30.0
Wax,0.925,0.156,0.63,248627.0,0.645,0.0205,0.148,-13.123,0.0266,93.177,30.0
Chitra Singh,0.8270000000000001,0.532,0.594,376579.0,0.552,0.0,0.189,-6.8,0.0327,133.97799999999998,30.0
Gary Shearston,0.682,0.957,0.677,190120.0,0.266,2.68e-05,0.0788,-11.954,0.0292,107.749,30.0
Ary Lobo,0.962,0.317,0.659,176387.0,0.654,1.82e-06,0.382,-9.923,0.0291,96.165,30.0
Hortense Ellis,0.965,0.396,0.8540000000000001,198000.0,0.643,0.00273,0.22,-8.988,0.0953,81.187,30.0
Los Pleneros del Quinto Olivo,0.973,0.267,0.551,227000.0,0.602,0.0,0.051,-10.800999999999998,0.113,77.08,30.0
Joya Landis,0.777,0.528,0.7979999999999999,170733.0,0.4270000000000001,0.00589,0.235,-9.034,0.119,96.969,30.0
Bob & Doug McKenzie,0.645,0.787,0.54,285307.0,0.26,2.1e-05,0.114,-20.955,0.36,139.43,30.0
Black Ivory,0.7120000000000001,0.0146,0.708,419173.0,0.86,0.0159,0.165,-10.773,0.049,116.304,30.0
The Radiators,0.964,0.21,0.5155000000000001,243193.5,0.757,0.0265,0.1515,-10.197,0.04055,95.3075,30.0
Ruben Tagalog,0.965,0.583,0.648,147067.0,0.344,0.0,0.441,-14.403,0.034,119.562,30.0
Bobby Bond,0.4,0.723,0.474,151827.0,0.214,0.0014199999999999,0.116,-13.419,0.0338,103.635,30.0
U.K. Subs,0.96,0.0273,0.6779999999999999,117360.0,0.8759999999999999,2e-06,0.0741,-6.017,0.0322,119.166,30.0
Los Hijos Del Rey,0.879,0.4185,0.6025,299883.5,0.7575000000000001,6.25e-07,0.1235,-5.9435,0.0502,136.133,30.0
Sounds Orchestral,0.311,0.394,0.5589999999999999,195000.0,0.31,0.794,0.108,-13.499,0.0408,128.691,30.0
Traffic,0.6187209302325581,0.2798155511627907,0.45206976744186045,310535.5348837209,0.5684651162790697,0.062459354418604646,0.21341860465116277,-12.326720930232558,0.04607441860465116,121.55827906976745,30.046511627906977
Peter Gabriel,0.4192470588235294,0.34211867647058825,0.5562794117647059,318647.2794117647,0.5353132352941177,0.08206973117647058,0.2319485294117647,-11.531411764705881,0.05264117647058824,113.91835294117648,30.058823529411764
Tower Of Power,0.76153125,0.3499875,0.59378125,259927.03125,0.616125,0.062425936249999994,0.155534375,-10.4785625,0.069253125,124.91240625,30.09375
Piero Piccioni,0.2791166666666667,0.8567499999999999,0.2648416666666667,178063.33333333334,0.2648333333333333,0.72528,0.13623333333333335,-16.71225,0.03564166666666666,99.83308333333333,30.166666666666668
Janie Fricke,0.6081666666666666,0.6803333333333333,0.5396666666666666,184489.0,0.3416666666666666,0.00014951333333333334,0.10745,-14.716666666666667,0.035666666666666666,127.92433333333332,30.166666666666668
Fat Boys,0.7505000000000001,0.09094166666666666,0.7481666666666666,278665.6666666667,0.8424999999999999,6.228333333333333e-05,0.28545000000000004,-10.115,0.08805,103.64766666666667,30.166666666666668
George Carlin,0.3003166666666667,0.7915,0.5068333333333334,414833.3333333333,0.7443333333333334,0.0,0.664,-14.300333333333334,0.9026666666666667,87.96033333333332,30.166666666666668
David Ruffin,0.7626999999999999,0.252442,0.617,224879.9,0.5953999999999999,0.000413623,0.14323000000000002,-10.6905,0.08768000000000001,107.7927,30.2
Black Oak Arkansas,0.7588,0.12150000000000001,0.3408,249741.6,0.7814,0.076223646,0.41625999999999996,-10.411,0.06048,166.7364,30.2
Strawberry Switchblade,0.6742,0.140291,0.6311,226182.3,0.6103,0.055736417999999996,0.21520999999999998,-9.1067,0.04161,115.7797,30.2
Hank Williams,0.6375443037974684,0.8591898734177216,0.591253164556962,161402.8987341772,0.2654379746835443,0.0005917050632911367,0.1619240506329114,-12.695215189873418,0.03616075949367089,126.88058227848101,30.20253164556962
Circle Jerks,0.5375,0.015452857142857143,0.4674285714285714,142563.7857142857,0.8988571428571428,2.9516428571428573e-05,0.19684285714285712,-8.557785714285714,0.048549999999999996,119.58664285714285,30.214285714285715
Justo Betancourt,0.8402499999999999,0.562,0.63425,268789.0,0.70275,0.0001207,0.253575,-5.827500000000001,0.044925,96.49875,30.25
Roedelius,0.201925,0.8045,0.327,235070.0,0.34262499999999996,0.9215,0.11495,-17.14875,0.04,111.7495,30.25
The Clark Sisters,0.41585714285714287,0.2778,0.4502857142857143,337141.0,0.6388571428571429,0.05110771428571428,0.34105714285714284,-9.594,0.12392857142857142,109.71728571428571,30.285714285714285
Hank Locklin,0.5466,0.8361000000000001,0.46040000000000003,155025.3,0.3229,6e-07,0.14557000000000003,-10.243,0.03003,122.665,30.3
DJ Magic Mike,0.5636666666666666,0.00895,0.7793333333333333,302715.6666666667,0.44366666666666665,0.4864866666666667,0.10303333333333332,-16.303,0.10136666666666666,138.70166666666668,30.333333333333332
Joe Sample,0.7132222222222222,0.2983222222222222,0.6466666666666667,304305.22222222225,0.4837777777777778,0.67932,0.10354444444444445,-15.782666666666668,0.03663333333333333,103.77511111111112,30.333333333333332
Section 25,0.5713333333333334,0.030610799999999997,0.6406666666666667,254146.66666666666,0.694,0.5593333333333333,0.15410000000000001,-11.252666666666668,0.04273333333333334,126.43866666666668,30.333333333333332
Link Wray & The Wraymen,0.5636666666666666,0.29733333333333334,0.4246666666666667,139431.0,0.702,0.10935333333333334,0.319,-8.288,0.0366,112.11700000000002,30.333333333333332
Bobby Lewis,0.9363333333333334,0.2996666666666667,0.5393333333333333,156561.66666666666,0.77,0.0,0.1047,-8.205,0.056333333333333326,142.18699999999998,30.333333333333332
Airplay,0.6116666666666667,0.34933333333333333,0.5956666666666667,270569.0,0.533,1.3376666666666668e-05,0.17763333333333334,-12.811,0.0882,94.01433333333334,30.333333333333332
Black & Blues,0.6276666666666667,0.484,0.5996666666666667,259009.66666666666,0.37700000000000006,6.166666666666666e-06,0.38433333333333336,-13.413666666666666,0.05129999999999999,141.87466666666668,30.333333333333332
B.T. Express,0.7786666666666666,0.0655855,0.6676666666666667,341509.0,0.7014999999999999,0.08042983166666669,0.13743333333333332,-9.460333333333333,0.05661666666666667,125.55783333333333,30.333333333333332
Philip Aaberg,0.16466666666666666,0.9856666666666666,0.326,268244.3333333333,0.017766666666666667,0.856,0.0855,-27.930666666666667,0.057600000000000005,104.15366666666667,30.333333333333332
The Beau Brummels,0.7520000000000001,0.26566666666666666,0.504,168724.33333333334,0.5966666666666667,5.103333333333334e-05,0.1439,-10.454666666666666,0.0412,113.82466666666666,30.333333333333332
Johnnie Taylor,0.6486052631578948,0.3747684210526316,0.6557368421052632,244901.57894736843,0.4876052631578947,0.00040084605263157895,0.1725578947368421,-10.244,0.05209210526315789,125.03886842105263,30.342105263157894
Sonny & Cher,0.5993076923076923,0.3351692307692308,0.5486923076923077,181097.96153846153,0.6047692307692307,0.0005407503846153846,0.12406923076923076,-8.892269230769232,0.034938461538461536,121.61080769230769,30.346153846153847
Allman Brothers Band,0.628406779661017,0.3260602542372881,0.43551694915254235,406924.5338983051,0.6267542372881355,0.2836128293220339,0.39883813559322034,-11.106991525423728,0.04409406779661017,121.54682203389831,30.347457627118644
Barbra Streisand,0.2839509803921569,0.7761333333333333,0.34164509803921567,209367.92156862744,0.27858039215686276,0.011460151274509806,0.2025254901960784,-13.587049019607843,0.07019803921568628,104.50166666666667,30.362745098039216
The Youngbloods,0.6659090909090909,0.646909090909091,0.5222727272727273,243427.0,0.4141818181818182,0.09292513090909091,0.09157272727272726,-13.719545454545454,0.033345454545454546,108.44818181818182,30.363636363636363
Charlie Daniels,0.8059090909090909,0.3874545454545455,0.6182727272727273,243333.27272727274,0.7030909090909091,4.664545454545454e-06,0.19261818181818183,-8.23090909090909,0.042972727272727274,119.95881818181819,30.363636363636363
David Bromberg,0.5488,0.5494,0.5098,393016.0,0.4708,0.05099560000000001,0.36182,-15.0256,0.056519999999999994,122.34760000000001,30.4
Haruomi Hosono,0.5508,0.388978,0.7076,251330.8,0.7282,0.6362,0.19172,-6.4228,0.13268,114.1806,30.4
Them,0.6378,0.1682344,0.4744,226269.2,0.788,0.024276,0.13386,-9.463,0.05724,113.7002,30.4
Exuma,0.389,0.2141,0.461,336402.8,0.8400000000000001,4.92e-07,0.12461999999999998,-6.408199999999999,0.1357,110.65339999999999,30.4
Triumph,0.4179230769230769,0.14552388461538462,0.36465384615384616,302163.23076923075,0.7257692307692308,0.070362435,0.15712307692307695,-7.065307692307693,0.05185384615384615,123.38988461538462,30.423076923076923
Head East,0.6601111111111111,0.035436888888888886,0.5271111111111111,263308.22222222225,0.6026666666666667,0.09940953222222221,0.1579777777777778,-10.701333333333332,0.042222222222222223,133.44966666666667,30.444444444444443
Sam & Dave,0.7093793103448276,0.4267344827586207,0.6875517241379311,160984.41379310345,0.4022965517241379,0.021769871724137933,0.18149655172413792,-12.031448275862068,0.0498551724137931,114.6438275862069,30.448275862068964
Little Feat,0.6695238095238095,0.2797516666666667,0.52675,249607.85714285713,0.5845535714285715,0.08657068666666666,0.38508333333333333,-11.334666666666667,0.05753095238095237,123.28486904761905,30.452380952380953
Lou Rawls,0.6645384615384615,0.49069230769230765,0.5593076923076923,218592.92307692306,0.5247692307692308,9.386153846153076e-05,0.2244076923076923,-9.588692307692309,0.11482307692307693,129.3022307692308,30.46153846153846
Solomon Burke,0.6869705882352941,0.666764705882353,0.6062647058823529,171285.5,0.47164705882352936,2.248205882352941e-05,0.19249117647058822,-10.663058823529411,0.055597058823529416,121.96361764705883,30.470588235294116
Roots Radics,0.5289999999999999,0.0837,0.7825,199833.5,0.34450000000000003,0.6815,0.1227,-14.5765,0.11754999999999999,108.50750000000002,30.5
Twilight 22,0.6599999999999999,0.00457699999999995,0.8075,249826.5,0.603,0.152,0.08815,-12.264,0.06295,128.749,30.5
Rodney-O & Joe Cooley,0.5865,0.001476,0.8165,249700.0,0.3345,1.72e-05,0.269,-15.138,0.1905,135.986,30.5
Klaus Doldinger,0.35679999999999995,0.595,0.4075,124966.5,0.3672,0.47884499999999997,0.10055,-16.9285,0.03365,106.8435,30.5
Roger Voudouris,0.843,0.20579999999999998,0.6305,215593.5,0.7965,9.515000000000001e-05,0.0827,-7.606,0.048600000000000004,90.3945,30.5
Chocolate Milk,0.66125,0.41269999999999996,0.5515,215383.5,0.41175,0.050297555,0.31675,-12.61875,0.129,155.79425,30.5
Smith,0.5920000000000001,0.01795,0.53,241886.5,0.472,0.06351475,0.145,-10.699,0.0286,119.786,30.5
Russ Taff,0.388,0.1031,0.5635,274980.0,0.5375,0.000155,0.172,-12.788,0.03685,116.44149999999999,30.5
Jessica Harper,0.47535000000000005,0.474,0.5525,165560.0,0.582,0.00039375,0.08795,-6.199999999999999,0.0356,130.363,30.5
T. Rex,0.6237057692307691,0.21787646153846152,0.4845576923076923,213065.4423076923,0.64025,0.048527207692307686,0.24418076923076923,-9.50575,0.11007692307692309,123.85626923076923,30.5
Mark Lindsay,0.61,0.2905,0.419,186060.0,0.4395,0.00019167,0.10475,-12.122499999999999,0.04505,85.0215,30.5
Conway Twitty,0.5766413793103449,0.5591103448275863,0.5643275862068966,180554.93103448275,0.3497758620689655,0.008479001379310343,0.15215,-14.020603448275862,0.03802068965517241,107.22325862068965,30.5
Pacific Gas & Electric,0.8414999999999999,0.243,0.6925,275513.5,0.558,0.0021056,0.184,-12.755500000000001,0.12035,107.8635,30.5
The Producers,0.5065,0.04675,0.524,232359.0,0.834,0.0005,0.38949999999999996,-8.9305,0.0372,94.0805,30.5
Joanie Bartels,0.538,0.9105000000000001,0.5195000000000001,140086.5,0.2625,0.009199999999999951,0.10295,-11.6325,0.0387,85.57849999999999,30.5
Pere Ubu,0.43800000000000006,0.00639,0.351,191832.0,0.7105000000000001,0.319,0.243,-9.4855,0.0438,148.417,30.5
The Abyssinians,0.73,0.5760000000000001,0.586,204587.0,0.371,0.464171,0.119,-15.0815,0.19545,109.5985,30.5
Meat Puppets,0.69305,0.15630766999999998,0.5021,169566.65,0.66865,0.392191795,0.21070000000000003,-9.380500000000001,0.049455,131.85345,30.5
Garnet Mimms & The Enchanters,0.586,0.73875,0.50775,185693.5,0.34075,0.000121,0.23625,-12.01675,0.034775,123.15350000000004,30.5
