genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
smooth saxophone,29.86733010969223,63.13883098248083,276844.89459604013,57.16410524107566,32.63801321191713,13.861090865498241,-906.8678118137262,3.6409297352960097,112.02047812877998,54.41019355488586,43.84766499902694
smooth soul,34.61083333333334,63.21333333333333,241902.39791666664,52.25479166666667,0.002117214583333333,14.817895833333331,-967.3410416666666,4.79797916666666,110.38773541666669,54.883541666666666,33.13541666666667
soca,16.166991369047608,72.44847470238098,226395.74627976192,69.57220982142853,0.87377983854166,14.96286458333333,-686.0876860119048,16.88355654761904,120.1278050595238,77.30989583333336,46.90699404761904
socal pop punk,7.61976084440094,47.65245940938479,205456.60748267703,83.25337627751932,7.1275578528347,21.004145278200482,-604.7097583026238,7.20518112837953,132.27985287894307,54.94029176516834,47.14628163577034
social media pop,23.466609479575638,65.81258657458316,192573.44875519117,65.08372203840742,1.98416889124719,18.89268546764912,-687.4544030035564,12.69059361691999,119.3998189068823,50.424119723716366,60.8207545241012
soda pop,62.106666666666676,57.24,144299.2,48.28666666666666,0.01974053333333,27.883999999999997,-1078.246666666667,10.07933333333333,86.82959999999999,75.70666666666665,25.73333333333333
soft rock,32.38834955578444,56.38344161595072,244201.14622289303,56.38728041853489,3.66580627715688,19.25604636860766,-1057.7464954651357,5.11401208827156,119.55071731263104,59.25707287650444,40.47195674787472
solipsynthm,5.785,61.171428571428585,214645.7142857143,68.36428571428571,0.8915662857142801,21.62214285714285,-509.05000000000007,9.07928571428571,111.92121428571429,49.54285714285714,55.5
son cubano,49.96640211640211,59.1021164021164,263629.78306878306,50.38253968253967,9.85165253968253,21.48333333333332,-1062.6312169312173,5.40788359788359,110.4998253968254,75.4952380952381,32.798941798941804
son cubano clasico,74.65773809523809,60.8922619047619,181605.67857142852,42.40654761904761,11.69285146428571,12.708749999999998,-1282.9202380952386,7.13065476190476,122.11048214285717,84.71428571428572,10.797619047619047
son jarocho,53.400000000000006,66.95,234166.5,62.5,0.0218,8.305,-758.2,9.835,96.51,70.95,42.5
sophisti-pop,23.81859148574174,63.84816809627962,247115.3823070048,62.25328453582004,7.342644614152009,15.299477427759358,-1065.9724518212738,4.01023639089977,119.68532217333616,65.86669023210766,42.79988404231007
sotalaulut,67.3,77.5,151480.0,48.699999999999996,0.0,20.3,-1104.8,12.2,127.385,92.10000000000001,38.0
soukous,40.1825,67.47500000000001,340416.5,41.47500000000001,19.89792,11.935,-1421.8500000000001,8.27,104.16225,73.87500000000001,35.75
soul,41.78573026289955,60.84177387027698,242254.7879442316,51.93445442305785,6.251527461699539,18.75479015500374,-1046.7259726983623,6.5429672881907,115.82312739636032,63.17269490578893,37.68408309501712
soul blues,43.34632634872523,60.37828757647558,244901.5121881975,46.309787692107264,3.0755277925491398,19.16284143501207,-1131.7383891183333,5.51891560414877,118.23285711672229,66.04955187045964,33.26138781157167
soul flow,24.44060606060606,59.93030303030304,318697.63636363635,63.401515151515156,0.13189327272727,32.66636363636364,-774.6712121212121,24.66909090909091,100.49977272727271,46.85151515151516,49.36363636363637
soul jazz,61.740052061202036,55.54508403097199,341261.47708498826,42.09791167567579,38.01786368247217,16.60774642635631,-1352.605136157716,5.3508340578291795,111.23514135423564,57.393051966574596,25.09036805816464
souldies,59.130757371794864,53.09981601731602,201635.48402430903,47.43461580086581,6.0641225334810995,25.958299721112212,-1033.7703390359636,4.08231277056276,116.21599980644352,63.48645583583081,31.738952713952727
sound,30.275971442307696,18.37208333333334,214438.2019230769,61.592074358974344,78.19271185897432,41.58383012820513,-2140.2310897435905,9.07828525641025,94.12220833333336,7.694641025641021,58.759615384615394
sound art,93.38333333333334,22.54666666666666,365352.0,14.90166666666666,68.49833333333333,10.105,-2691.9666666666662,4.20166666666666,80.66616666666667,18.14666666666666,41.0
sound effects,28.889552499999986,17.53416666666667,158493.96666666667,40.59833333333333,78.8586,47.90333333333334,-1888.3966666666663,11.64283333333333,107.67531666666667,9.209866666666661,46.18333333333334
sound team,9.795381875,52.36875,213100.5,77.95187499999999,16.88025,19.866875,-774.3749999999999,6.624375000000001,112.17231250000002,62.84375000000001,44.5
soundtrack,63.76681348195207,31.693759610515748,205690.15451938065,29.40848978775526,67.37040127825391,16.328782446872562,-1715.687166685618,4.84968433021877,110.54124500738918,18.34911376202512,44.23811927665713
south african alternative,54.65541666666667,80.52916666666667,190399.04166666663,51.95000000000001,11.55631375,23.37916666666667,-773.6458333333333,8.084166666666661,128.15016666666668,29.65,57.58333333333334
south african choral,79.3142857142857,49.21428571428571,204409.4285714285,22.15428571428572,0.00013785714285714285,14.664285714285711,-1948.7571428571428,9.694285714285709,92.69985714285716,50.657142857142844,36.285714285714285
south african country,23.455000000000002,69.67500000000001,256990.25,73.775,0.004325000000000002,13.462499999999999,-1066.55,2.9749999999999996,103.91225,81.95,42.75
south african hip hop,4.26583333333333,78.85833333333335,255829.58333333328,62.8,0.0126275,25.508333333333326,-678.1916666666668,21.66333333333333,127.33683333333336,48.15000000000001,63.66666666666667
south african house,4.38333333333333,84.7,311854.33333333326,56.23333333333333,13.03391666666666,7.51333333333333,-771.9,5.07333333333333,123.67633333333332,83.43333333333334,80.0
south african jazz,43.30563909774435,57.874436090225565,217696.72932330825,38.486447368421054,24.74508364661654,16.88093984962406,-1323.324060150376,4.7122462406015,120.06221146616542,66.76954887218045,29.99718045112782
south african pop,23.00528571428571,75.42142857142856,264170.5,64.75,0.0014857142857142857,16.300714285714278,-851.8857142857144,5.58142857142857,122.7175,69.02857142857144,64.35714285714286
south african pop dance,5.0385,77.35,226482.0,79.69999999999999,19.55,9.02,-775.7,9.719999999999999,124.9995,79.6,72.5
south african rock,19.87594688172042,49.686559139784954,241620.51075268816,75.92903225806452,1.62124007526881,9.76731182795698,-470.5075268817205,4.4373118279569805,132.14044623655914,42.71806451612904,56.76881720430108
south carolina hip hop,16.0653631043257,72.1461195928753,209115.04898218828,61.88912213740457,0.002852284987277353,18.293435114503808,-663.5587786259541,11.9585368956743,134.9794382951654,52.30572519083972,52.81361323155216
south carolina indie,39.86169387755103,57.953469387755106,301990.26122448983,47.61959183673469,18.13068998367347,13.87877551020408,-965.8502040816328,4.85914285714285,113.83729795918369,44.06408163265305,45.3469387755102
south carolina metal,0.0372,30.7,327373.0,98.4,76.0,9.959999999999999,-433.0,22.3,116.311,28.4,34.0
south dakota indie,2.98733333333333,47.61666666666666,260047.5,82.18333333333334,0.0,9.72666666666666,-597.2,5.31833333333333,129.859,53.333333333333336,49.16666666666667
southampton indie,32.591666666666654,44.86666666666666,243697.83333333328,50.28333333333334,1.13220166666666,28.683333333333323,-786.7666666666668,4.29333333333333,121.16766666666668,30.31833333333333,46.5
southern americana,35.9,74.36,275520.2,54.279999999999994,0.008722200000000001,9.408,-1042.1,7.63399999999999,131.346,67.32000000000001,47.6
southern gospel,55.99470588235293,48.00000000000002,226480.92647058825,38.48235294117648,2.5415722352941104,25.96911764705881,-961.1823529411763,5.66,118.02498529411764,39.91617647058824,35.397058823529406
southern hip hop,12.087210853456309,72.63904827282572,248282.84449667524,67.97618265042946,1.73487182894795,20.9276470110845,-650.3650133081617,20.722580187739233,118.95464204860389,55.35396544531541,50.47883692226335
southern metal,0.49350124999999995,43.17083333333333,248476.66666666663,85.6875,27.39338208333333,23.12666666666667,-495.5708333333332,6.905,118.73270833333332,42.75833333333333,45.125
southern rock,18.80313251425284,52.17478242575185,286901.6924117505,68.32337828861269,7.39158053716253,23.63620485723391,-948.0432684696656,6.21375156639957,126.22521230850286,64.23159918518003,34.831839050667874
southern soul,42.67192943291655,59.747208000759876,216158.8270930059,49.690485409966264,4.20012318220696,19.3804242025762,-1093.3407678475446,5.74369099982987,118.88820211785465,66.85245323812475,33.57249720785253
southern soul blues,27.824738888888888,69.85246031746031,314056.0813492064,54.47789682539683,0.67185224563492,18.10066666666666,-838.151388888889,6.78601587301587,109.56969246031753,61.702182539682525,36.93015873015872
soviet synthpop,18.0,71.1,256336.0,71.5,0.0036200000000000013,12.6,-857.1,3.32,128.053,89.9,43.0
sovietwave,35.58500000000001,59.80000000000001,227411.0,84.75,55.699999999999996,26.200000000000003,-798.8000000000002,5.04,152.44549999999995,72.55,65.5
spa,37.700968,8.818,144663.2,37.598476,97.94000000000004,59.20000000000001,-2119.3,2.84199999999999,65.5054,1.3354,60.4
space age pop,70.72739298154679,49.940906905514545,165485.56189619392,36.82800070865585,39.11948314006442,17.76758891128997,-1348.6947762554266,5.12782597052106,114.56539801603292,54.27633434596321,16.476808890233315
space ambient,59.90333333333333,36.84,247769.0,28.55666666666667,85.30000000000001,8.80333333333333,-1478.3,4.66666666666666,85.05250000000002,15.959999999999999,48.16666666666666
space rock,29.079985854577128,37.534597313797306,358940.54214428173,58.528598473748495,55.90538098740415,18.73706261701262,-1101.2935710012207,5.26222638176638,122.69558758424908,37.103491216931225,33.29611111111111
spanish baroque,98.85000000000001,46.1,182452.5,24.349999999999998,95.05,13.0,-2153.7,6.08,123.946,67.3,0.0
spanish classical,96.07199724517905,38.011782762691844,279257.5530106257,28.62113439590712,13.92508604132231,21.725916174734362,-1232.7585222353405,4.93575482093664,102.82034598583236,32.46533648170012,6.3518299881936215
spanish classical piano,98.45833333333336,34.50833333333333,460784.41666666674,6.6895,89.93333333333334,10.82083333333333,-2390.525000000001,4.14083333333333,84.7769166666667,8.031666666666661,52.08333333333334
spanish folk metal,2.90726,46.71428571428571,292485.4285714286,79.72857142857143,0.002866285714285715,12.14142857142857,-676.7285714285714,5.91,130.82714285714286,51.17142857142858,59.28571428571429
spanish hip hop,30.8,73.06666666666666,328539.0,70.63333333333334,2.37666666666666,12.5,-509.9666666666667,28.633333333333326,120.25766666666664,62.2,66.66666666666667
spanish indie pop,49.28399999999999,58.46,198066.0,46.78,1.04979039999999,9.68,-1356.92,3.596,117.7578,48.75999999999999,65.4
spanish invasion,34.31666666666668,51.933333333333344,158509.0,61.06666666666667,0.008067666666666667,18.923333333333332,-745.8833333333333,4.06833333333333,124.15716666666664,63.16666666666665,31.66666666666667
spanish metal,8.740186666666661,37.376984126984134,306122.0873015873,73.74563492063491,0.05698887301587,21.69825396825397,-812.5789682539681,6.22416666666666,119.1920753968254,40.89603174603175,48.17857142857142
spanish modern rock,51.300000000000004,41.9,233960.0,47.3,0.000352,13.3,-819.2,2.88,138.013,32.4,65.0
spanish new wave,14.982382352941178,57.527843137254905,255952.36372549017,75.57696078431373,0.27783735294117,28.54708823529411,-898.5304901960783,9.22365686274509,126.18041078431372,65.34823529411764,51.87843137254902
spanish noise pop,51.300000000000004,41.9,233960.0,47.3,0.000352,13.3,-819.2,2.88,138.013,32.4,65.0
spanish pop,31.155633176240883,60.55599183691738,245911.45531603484,67.20284047383332,0.29217281807915,22.963338468009688,-813.9996754286462,7.205393618234961,123.32587910137218,60.70947622043521,57.10270050676856
spanish pop rock,33.31191076504757,61.0337720924484,231722.6856074652,63.0971023359288,0.9221274092201199,20.30186132740081,-764.7220677295761,7.147080397973051,113.61850095785444,59.052136324310986,51.169849215177344
spanish renaissance,96.6,43.35555555555557,194970.4444444444,9.60777777777778,81.64444444444445,11.41111111111111,-2311.111111111111,5.7055555555555495,105.27588888888889,41.69666666666667,24.0
spanish rock,17.90957568045245,59.251891127606925,261593.333863556,70.79190526687876,3.3234300039766698,15.7261638388123,-819.0294848002831,4.8318615235065305,125.28915539943443,59.331110816542946,48.74606751502297
spanish synthpop,19.08333333333333,58.93333333333334,223124.66666666663,81.06666666666666,0.01168933333333,11.18333333333333,-801.5,3.45,136.27433333333332,62.6,58.33333333333334
spanish techno,0.458555,74.42500000000001,352947.0,75.875,90.625,8.6625,-732.5000000000001,8.3075,123.992,32.4,3.0
speed garage,22.40865079365079,70.31587301587301,286149.5079365079,65.31904761904762,4.59899492063492,52.35507936507937,-613.5349206349207,8.92857142857142,125.80441269841268,57.219047619047615,49.5079365079365
speed metal,1.29571813596211,31.710335693691288,284317.29253179673,90.84664746568286,17.7075548347612,21.34482878478744,-701.1406884631256,10.09805879870481,133.9938973715461,28.73774007169631,39.52958992927922
speedcore,53.79999999999999,73.3,257732.0,91.9,39.6,2.39,-633.1,23.200000000000003,97.482,46.9,0.0
spiritual hip hop,4.569999999999999,59.4,366067.0,91.3,0.019100000000000002,28.4,-454.5,29.4,92.038,73.5,52.0
spiritual jazz,51.20988977278256,43.17297645112633,354052.14220795024,47.36222821485915,22.66967424473069,13.62094830438379,-1317.8334800272464,8.08952262443438,111.5326821193986,43.00887267065634,27.691901425582643
spirituals,86.39317839901727,40.176036333565705,222656.58918809597,21.89126849300411,7.5593816376695,17.19837699101026,-1556.5140892130346,7.7045021723614795,111.32197173820246,36.677604515016235,14.262468194235916
springfield mo indie,3.58,63.800000000000004,199813.0,43.0,17.0,27.500000000000004,-899.7,2.88,87.589,31.6,43.0
spytrack,59.41742162764771,50.37063545150502,210539.41516164987,36.031681159420295,66.96185473801559,14.1536900780379,-1638.4637681159422,5.94712151616499,118.55043946488291,47.65759643255295,27.517948717948727
st louis rap,10.89610610465116,71.33057170542637,216102.0174418605,62.88914728682171,0.000900312984496124,21.748149224806202,-837.6513565891471,14.169995155038759,127.30791763565892,51.095392441860476,55.985465116279066
steampunk,28.34411368421051,52.00701754385965,225318.58918128657,69.32631578947368,4.41270576315789,18.30755847953216,-707.0783625730994,7.4275146198830395,135.90211842105268,54.14970760233919,46.60818713450293
steel guitar,57.469642857142844,51.30863095238094,176449.17857142855,38.935208333333335,55.799234880952376,18.499776785714282,-1351.2166666666667,3.92559523809523,102.89084077380951,46.30089285714285,23.67857142857143
steelpan,30.4,61.3,137733.0,48.8,0.47000000000000003,20.200000000000003,-1568.0,4.99,100.76,68.2,34.0
stl indie,16.55113333333333,62.283333333333324,260655.5,75.08333333333333,0.29568133333333,8.87333333333333,-669.1166666666668,5.12166666666666,122.32383333333333,45.95,48.5
stomp and flutter,86.10769230769232,57.23798076923077,207644.6394230769,34.933269230769234,2.61574778846153,13.51298076923077,-1150.0745192307693,3.2075,114.88999519230768,37.40995192307692,57.06730769230769
stomp and holler,40.11716562400167,54.19155271415871,238315.0196020089,55.4026881214821,6.95842459672397,15.83481662198181,-889.2331818592293,4.6914929956044205,117.22108033317348,44.8750309637169,51.70627025026877
stomp and whittle,79.4,72.9,206896.0,26.700000000000003,0.0114,20.9,-863.0000000000001,3.11,119.985,75.0,52.0
stomp pop,12.3561475678733,63.19703996983409,212281.4807692308,77.89903846153845,5.69033179298642,20.699866138763202,-493.43800904977365,6.1904185520362,120.0323250377074,51.733042986425346,54.65686274509804
stoner metal,4.11216216477688,37.5672341139253,293597.36633587,80.69284487571252,46.03352980118902,17.30137512242659,-730.7091767791034,6.13704610585493,122.18897684203051,39.08384746625924,43.83792016806723
stoner rock,9.06678169170855,38.28122524951061,302529.96045526234,76.29594786236918,40.84033492380816,18.08731255128893,-764.0396485247126,6.0092916431711805,123.20942661047236,40.48081515584957,44.96115829310448
straight edge,0.8555870303030301,36.63669809203142,142619.42569023572,89.06706621773287,14.13622866763187,27.36772861952862,-760.2514511784512,9.22614410774411,119.36716991021324,40.4775263748597,35.040392817059484
straight-ahead jazz,72.39456897477187,47.716988727858286,320530.1623725174,21.30763016639828,64.19340109447127,18.93611111111111,-1768.3395061728395,4.2000805152979,109.48339506172842,36.14476113794953,33.62694578636607
street band,23.34216666666667,61.18333333333334,304422.22222222225,76.93333333333334,21.07722222222222,25.18333333333333,-898.9888888888887,14.41,110.6647222222222,62.83333333333334,39.22222222222223
street punk,1.2318,36.120000000000005,160424.0,88.05999999999999,6.5620780000000005,23.602,-711.6400000000001,8.164,149.181,56.31999999999999,27.0
streichquartett,96.16113636363637,21.380909090909082,452033.65,8.33199999999999,51.16828018181818,13.80536363636363,-2250.7315909090908,5.2057954545454495,90.37783409090908,12.13977272727273,30.43636363636364
stride,84.7024068157891,54.524115703109786,279596.88604469853,27.449502094345092,50.39366767100266,17.760980961127277,-1576.50760618232,6.79957983036619,114.56510749061056,53.32644924064868,16.224105199081507
string band,75.64282407407407,50.74898148148148,199046.25925925927,38.1738425925926,10.48961013333333,20.80095833333333,-1291.9398148148148,4.26638888888889,120.72459259259256,63.98347222222222,20.125
string folk,84.52615186615186,33.820913770913776,251653.4061776062,17.579223938223933,45.7192733976834,20.1741184041184,-1809.7429987129988,4.24497554697554,118.05424182754182,31.883307593307592,35.30489060489061
string orchestra,88.26,29.37999999999999,291480.0,17.91799999999999,80.44,14.729999999999999,-2012.8,3.9219999999999997,99.0112,15.152,50.0
string quartet,93.30136733927405,30.0521430279231,415433.2115369307,11.00902022391546,51.49280886966305,14.46545852056478,-2062.314417245985,4.66006879516554,118.77193323587252,23.81680580458967,23.02149470170329
strut,16.02424999999999,68.1625,360318.125,74.0625,2.1197675,16.36,-894.5125,9.795,128.69575,72.78750000000001,47.5
substep,10.86181818181818,45.88181818181819,288183.0909090909,47.30454545454545,30.99868572727272,11.93681818181818,-1059.25,3.6840909090909,141.24222727272723,21.93636363636363,48.59090909090909
sudanese pop,6.49,48.199999999999996,322858.0,56.2,85.3,31.0,-1315.0,7.37,83.98100000000002,51.6,50.0
sufi,53.794057850980515,60.680996166467175,292213.88808868424,53.42537747739713,9.56698714017285,16.71994709501634,-957.3009416418842,7.87526707753887,108.76637081974847,64.00967885314402,37.984320775480704
sufi chant,62.33571428571428,50.42142857142857,218092.6428571429,48.52142857142857,11.54437014285714,19.59071428571428,-826.7428571428572,4.09,125.68478571428572,45.22142857142857,0.0714285714285714
sunshine pop,50.14534190605702,50.80010074186141,173534.68616578614,53.33408603854506,3.98352707870563,19.37827324952508,-1079.544671260479,4.42132438888789,123.8351612746053,62.07519694107844,30.198557727280328
supergroup,18.82135788915929,46.90586370997689,276478.6290667181,65.82230100094678,7.42851873121329,20.207109036490813,-910.1446212442213,5.6321828519208,118.21049232701334,49.43726136778483,43.56117259660592
surf music,40.60344579292501,47.178245088245106,153022.99214580288,65.54821020005639,51.786639149013794,26.09830723891494,-1088.160594046978,4.4437026793719,129.18490775019848,65.70635146904374,27.954929429544816
surf punk,6.46877093333333,45.91733333333333,249489.9688888889,82.90755555555553,28.259595644444452,20.59688888888889,-664.2760000000001,6.21608888888889,137.92448444444446,42.46533333333334,44.53777777777778
svensk progg,1.01,41.099999999999994,247987.0,91.10000000000001,0.185,13.3,-726.3999999999999,4.35,125.701,37.5,32.0
swamp blues,43.67935185185185,65.82384259259258,222017.54259259265,50.38754629629628,4.426824138888881,18.20069444444444,-1011.5280092592592,4.72302314814814,111.85256435185188,80.94083333333332,32.826388888888886
swamp pop,55.33704578754579,56.73972237484737,176361.341031746,53.71001907814408,2.94113925372405,22.65001364468864,-940.0389253663004,4.59508264652014,125.567466778083,76.06255952380953,31.159137667887663
swamp rock,32.95984349103179,59.12392369220275,234274.3350017164,60.13553468475229,4.19006319989688,18.95334240887202,-943.3804165628784,4.46520227894323,115.85558403150225,66.74122651789321,37.05295744098387
swancore,13.694650999999999,40.22000000000001,229155.1875,71.018125,7.6944164875,18.851875,-683.0925000000002,6.364,130.87746874999996,41.249375,46.8125
swedish alternative rock,5.6831052173913,55.91272727272728,210217.80079051387,75.37762845849802,7.81956886166007,19.72952569169961,-572.5375494071146,5.91946245059288,134.3812561264822,50.50600790513834,42.34229249011858
swedish americana,65.38166666666667,47.42291666666668,307448.3125,51.44166666666666,17.85328191666666,10.01854166666666,-819.3645833333333,3.28666666666666,102.6215625,37.54583333333333,55.4375
swedish black metal,0.06340935294117,26.3529411764706,274518.4705882353,86.52941176470588,79.45941176470589,24.92176470588234,-813.5705882352943,8.59941176470588,122.35123529411769,20.97647058823529,34.529411764705884
swedish choir,97.89999999999999,19.2,222253.5,14.274999999999999,80.15,29.2,-1928.55,3.8850000000000002,107.4225,5.1049999999999995,46.5
swedish country,9.625,61.612500000000004,222060.0,79.5,0.090163625,10.11125,-675.1875,5.29875,117.941,48.4,58.5
swedish dancehall,14.24666666666666,83.93333333333332,214656.66666666663,71.16666666666667,0.002439333333333333,12.50666666666667,-613.5999999999999,8.03333333333333,106.69966666666666,83.93333333333332,70.0
swedish death metal,12.17577989015151,38.61234848484849,227242.45662878783,86.08648674242426,35.95307660984848,21.03432765151515,-657.5111079545453,9.83973958333333,125.77265918560606,34.93262310606061,43.28598484848485
swedish doom metal,0.02182666666666,21.95555555555556,418610.5555555556,83.16666666666666,3.0825222222222197,13.01333333333333,-466.74444444444447,6.7433333333333305,113.5176666666667,20.013333333333332,35.44444444444444
swedish electronic,19.64,67.83333333333333,257273.0,37.60000000000001,52.6,12.11666666666666,-1248.5666666666664,4.43666666666666,109.36,53.93333333333333,61.33333333333334
swedish electropop,24.74119863194941,61.318179923791384,222235.4978963245,70.30068270223067,12.10787574504511,18.527502348442752,-610.7135425762747,6.84212464607975,132.26443334391791,46.75124890847028,55.73964369823504
swedish eurodance,14.95,56.3,181608.0,88.79999999999998,45.15,9.81,-548.5,3.9,125.986,35.949999999999996,65.0
swedish garage rock,4.79323333333333,45.533333333333346,176137.66666666663,93.66666666666667,0.41496833333332994,26.491666666666667,-415.0666666666666,8.82666666666666,134.47516666666667,67.23333333333333,49.16666666666666
swedish hard rock,6.761945031696889,51.81979949874687,265964.74804658705,82.19638802889577,18.13482977384637,28.88441766180155,-1012.1803774141237,9.41968745392894,117.07523698953264,34.67535014005603,32.932699395547694
swedish hardcore,0.601,68.3,311460.0,71.50000000000001,0.563,25.55,-921.05,7.475,105.9095,35.85,52.5
swedish heavy metal,49.909197500000005,59.275,248043.25,48.0,35.2325,16.84999999999999,-1000.825,9.6025,133.7945,37.375,27.0
swedish house,19.64,67.83333333333333,257273.0,37.60000000000001,52.6,12.11666666666666,-1248.5666666666664,4.43666666666666,109.36,53.93333333333333,61.33333333333334
swedish idol pop,2.67,53.7,203307.0,75.9,0.0,9.47,-562.2,4.44,127.973,37.7,52.0
swedish indie folk,73.09185185185187,66.22962962962963,219498.1851851852,45.91481481481482,11.1487037037037,10.639999999999999,-976.9148148148147,3.05888888888888,112.45692592592592,27.25925925925926,68.48148148148148
swedish indie pop,21.090338039215688,58.594265795206965,242422.90291939,65.59563398692809,13.93444765882353,19.32641394335512,-734.8694117647058,4.47078779956427,122.64661551198256,41.24203921568628,50.14082788671024
swedish indie rock,2.3280777777777697,45.37777777777778,180792.55555555556,76.35555555555557,0.13867944444444,24.13388888888889,-506.6888888888889,6.22222222222222,137.76472222222222,60.34444444444445,47.83333333333334
swedish jazz,83.20515476190474,45.18400000000002,305954.3316666667,18.699620238095243,54.23473151785715,23.07695476190477,-1865.7499523809527,4.23987261904761,101.99768988095238,31.25428571428573,41.75880952380953
swedish jazz orkester,98.9,71.6,171429.0,19.8,91.7,12.1,-2201.3,5.67,108.112,73.0,0.0
swedish melodic rock,4.70623447368421,66.60263157894737,282885.0789473684,68.96578947368421,22.76912239473684,27.67315789473684,-1101.992105263158,14.94263157894736,130.91115789473685,44.90000000000001,21.21052631578948
swedish metal,4.8916884835344,35.44177770888768,270843.85019246174,89.263234928139,29.624448672466343,23.741952000826668,-583.542322091331,9.1000408496732,131.4242301064783,31.06051109130521,45.51697193589777
swedish metalcore,1.34,27.200000000000003,237867.0,90.3,0.0,32.1,-434.3,9.610000000000001,120.057,15.4,56.0
swedish pop,25.96447800429636,62.18960376788982,218046.2448400056,66.36286658219974,0.50387644676683,18.00473678588197,-695.9228053969206,7.00365311373119,121.90803913954431,52.08608313670883,56.16826189556137
swedish post-hardcore,0.601,68.3,311460.0,71.50000000000001,0.563,25.55,-921.05,7.475,105.9095,35.85,52.5
swedish power metal,14.755283005291,41.34417989417989,344141.32539682544,76.93465608465608,11.09871096031746,21.94142857142857,-654.9195767195769,7.20730158730158,136.36731216931216,31.96052910052909,44.33597883597884
swedish prog,1.01,41.099999999999994,247987.0,91.10000000000001,0.185,13.3,-726.3999999999999,4.35,125.701,37.5,32.0
swedish progressive metal,13.700475555555549,32.70000000000001,517439.8888888889,67.17777777777778,24.84577777777778,17.51222222222222,-707.1666666666667,4.5166666666666595,114.7816666666667,22.14444444444444,46.44444444444444
swedish rock-and-roll,7.630000000000001,43.4,112760.0,91.10000000000001,3.04,5.62,-695.7999999999997,5.390000000000001,106.442,74.6,27.0
swedish singer-songwriter,48.60263888888888,52.40972222222222,244702.8263888889,41.748611111111124,8.09776121527777,18.642500000000002,-1007.6236111111111,3.46229166666666,114.16075694444444,30.431944444444447,48.79861111111111
swedish soul,55.04166666666668,57.141666666666666,217446.25,38.38333333333333,1.13460316666666,13.903333333333329,-939.4749999999998,7.670000000000001,129.82416666666666,46.31666666666667,63.33333333333334
swedish stoner rock,48.1895,44.6875,312030.5,45.48749999999999,35.75,17.849999999999998,-1130.6374999999998,13.6225,112.806125,34.849999999999994,26.0
swedish synth,76.89999999999999,49.65000000000001,283600.5,24.7,80.44999999999999,9.815,-1358.0,2.96,164.046,21.3,48.5
swedish synthpop,27.92325820707071,61.799810606060625,245123.3465909091,65.27638888888887,28.58787360732323,17.909924242424243,-807.2061868686869,5.41178661616161,125.09318434343436,47.58422979797979,52.61426767676768
swedish tropical house,16.325,65.05000000000001,208216.0,50.3,1.2300905000000002,9.345,-673.3,3.94,135.03749999999997,22.35,63.0
swedish underground rap,7.71,75.8,193316.0,90.2,80.7,36.70000000000001,-824.3000000000001,5.6000000000000005,94.976,68.0,51.0
swing,79.66257928962978,54.43250109221781,202656.02522876515,32.894363869649666,25.528428222449772,21.46471491074232,-1304.1401482640072,7.10703810018261,116.78454000418522,55.68235395385527,18.070506822134465
swing italiano,76.73581203652631,53.799734479377335,243083.27141171784,31.984141190169762,20.666230254596428,12.52511457375743,-1320.9170702334989,10.8111906600478,139.60350947937738,64.39691652877366,7.452950910093768
swing revival,25.29624666666666,53.693333333333335,223857.86666666664,77.23,16.00123113333333,30.587666666666667,-630.1433333333333,6.83033333333333,121.75336666666666,50.90666666666668,26.96666666666667
swiss black metal,0.0016893750000000008,19.9125,240296.5,90.9,70.68750000000001,22.17124999999999,-769.3499999999998,6.07375,151.97125,28.87499999999999,34.125
swiss classical piano,98.59027777777779,35.24040404040404,268262.8169191919,9.972073232323229,61.097787878787855,12.45214646464646,-2299.732196969697,5.55378787878787,98.2328308080808,26.100176767676757,1.6691919191919191
swiss country,82.2,45.5,218293.0,25.3,94.5,18.4,-1671.3000000000002,3.6799999999999997,129.904,34.2,38.0
swiss metal,0.014844949999999999,30.654999999999998,257673.3,93.08999999999999,41.714600000000004,31.088500000000003,-623.0,7.796499999999989,132.65699999999998,30.36,43.05
swiss pop,15.68066666666666,73.85,206260.16666666663,71.13333333333334,39.46291666666667,11.86,-614.9166666666666,5.975,120.82033333333334,53.466666666666676,52.83333333333333
swiss rock,2.2189461538461503,50.03846153846153,279754.84615384607,69.60769230769233,27.17004876923077,22.64153846153846,-1158.1846153846154,4.1984615384615305,126.45584615384615,61.515384615384626,34.46153846153846
swiss worship,75.9,36.1,200027.0,7.55,0.0,12.6,-1905.5,3.63,122.596,10.2,46.0
sydney indie,45.4,56.7,264908.0,23.5,0.000667,9.379999999999999,-1357.0,3.2199999999999998,81.678,26.5,57.0
symphonic black metal,0.09454222222222,33.29444444444444,343305.61111111107,94.87222222222223,35.124598777777784,14.75833333333333,-382.21666666666664,12.03055555555555,122.43850000000002,15.57444444444444,48.38888888888889
symphonic metal,5.09926845362718,38.58637281910009,274032.93496326904,85.3842906336088,14.58796570339761,19.2704940312213,-538.6179476584023,5.71363957759412,125.28173096877867,32.36457621671257,49.10188246097336
symphonic rock,29.032177412130387,43.9322861780871,316372.8510003602,55.372146793251034,18.31460246595712,21.63666793583792,-1148.8428107148948,5.75896655153964,120.33401094623676,46.67412847661674,34.63275707542424
